SourceFile;ID;CreateDate;Duration;Latitude;Longitude;LatitudeDD;LongitudeDD;sDuration;Year;Month;Day;Hour;Working;URL;Contents;
meta-0261f0TEn46K.json;0261f0TEn46K;2021:01:06 21:17:21;0:00:46;"38 deg 53' 24.72"" N";"77 deg 0' 35.28"" W";38.8902;-77.0098;46;2021;1;6;21;FALSE;https://video.parler.com/02/61/0261f0TEn46K.mp4;NA;
meta-059AWtA9q7PG.json;059AWtA9q7PG;2021:01:06 21:02:31;0:00:43;"38 deg 53' 24.00"" N";"77 deg 0' 37.08"" W";38.89;-77.0103;43;2021;1;6;21;FALSE;https://video.parler.com/05/9A/059AWtA9q7PG.mp4;NA;
meta-05qpu3PHmTcj.json;05qpu3PHmTcj;2021:01:06 16:49:33;21.43 s;"38 deg 52' 53.04"" N";"77 deg 4' 6.24"" W";38.8814;-77.0684;21.43;2021;1;6;16;FALSE;https://video.parler.com/05/qp/05qpu3PHmTcj.mp4;NA;
meta-05wJWPlwYEm2.json;05wJWPlwYEm2;2021:01:06 20:50:52;0:02:01;"38 deg 53' 24.36"" N";"77 deg 0' 37.80"" W";38.8901;-77.0105;121;2021;1;6;20;FALSE;https://video.parler.com/05/wJ/05wJWPlwYEm2.mp4;NA;
meta-09yZs12lvcCA.json;09yZs12lvcCA;2021:01:06 19:39:20;0:02:20;"38 deg 53' 26.16"" N";"77 deg 0' 44.64"" W";38.8906;-77.0124;140;2021;1;6;19;FALSE;https://video.parler.com/09/yZ/09yZs12lvcCA.mp4;NA;
meta-0d6xvM4dAiW4.json;0d6xvM4dAiW4;2021:01:06 19:16:27;10.68 s;"38 deg 53' 24.72"" N";"77 deg 0' 35.28"" W";38.8902;-77.0098;10.68;2021;1;6;19;FALSE;https://video.parler.com/0d/6x/0d6xvM4dAiW4.mp4;NA;
meta-0DCuGD9WARVH.json;0DCuGD9WARVH;2021:01:06 19:40:56;20.64 s;"38 deg 53' 25.44"" N";"77 deg 0' 40.32"" W";38.8904;-77.0112;20.64;2021;1;6;19;FALSE;https://video.parler.com/0D/Cu/0DCuGD9WARVH.mp4;NA;
meta-0gEXueOMmwi8.json;0gEXueOMmwi8;2021:01:06 21:49:22;13.21 s;"38 deg 53' 24.00"" N";"77 deg 0' 37.44"" W";38.89;-77.0104;13.21;2021;1;6;21;FALSE;https://video.parler.com/0g/EX/0gEXueOMmwi8.mp4;“We will not tolerate a tyrannical government” while standing behind a Confederate battle flag;
meta-0ILtbKNKST48.json;0ILtbKNKST48;2021:01:06 20:13:25;19.35 s;"38 deg 53' 23.28"" N";"77 deg 0' 36.36"" W";38.8898;-77.0101;19.35;2021;1;6;20;FALSE;https://video.parler.com/0I/Lt/0ILtbKNKST48.mp4;NA;
meta-0jaHRfXYTxdk.json;0jaHRfXYTxdk;2021:01:06 18:35:42;0:00:41;"38 deg 53' 23.64"" N";"77 deg 0' 38.16"" W";38.8899;-77.0106;41;2021;1;6;18;TRUE;https://video.parler.com/0j/aH/0jaHRfXYTxdk.mp4;Chanting “stop the steal” no faces;
meta-0LmCg5GItOn5.json;0LmCg5GItOn5;2021:01:06 15:02:13;14.26 s;"38 deg 53' 31.92"" N";"77 deg 2' 14.64"" W";38.8922;-77.0374;14.26;2021;1;6;15;FALSE;https://video.parler.com/0L/mC/0LmCg5GItOn5.mp4;NA;
meta-0lmypbT9naSL.json;0lmypbT9naSL;2021:01:06 20:49:20;26.69 s;"38 deg 53' 23.64"" N";"77 deg 0' 36.00"" W";38.8899;-77.01;26.69;2021;1;6;20;FALSE;https://video.parler.com/0l/my/0lmypbT9naSL.mp4;NA;
meta-0m53Jfe0nCjK.json;0m53Jfe0nCjK;2021:01:06 18:21:48;0:00:32;"38 deg 53' 24.00"" N";"77 deg 0' 41.76"" W";38.89;-77.0116;32;2021;1;6;18;FALSE;https://video.parler.com/0m/53/0m53Jfe0nCjK.mp4;NA;
meta-0naBwO7WKLdv.json;0naBwO7WKLdv;2021:01:06 15:24:03;13.46 s;"38 deg 53' 31.56"" N";"77 deg 2' 7.80"" W";38.8921;-77.0355;13.46;2021;1;6;15;FALSE;https://video.parler.com/0n/aB/0naBwO7WKLdv.mp4;NA;
meta-0P57ekyl4BgA.json;0P57ekyl4BgA;2021:01:06 21:01:23;28.52 s;"38 deg 53' 9.24"" N";"77 deg 0' 27.36"" W";38.8859;-77.0076;28.52;2021;1;6;21;TRUE;https://video.parler.com/0P/57/0P57ekyl4BgA.mp4;Drums pounding, a few distinct voices, no faces, police spraying mace out from an alcove as rioters try to get in;
meta-0PewiHC6MJ7W.json;0PewiHC6MJ7W;2021:01:06 18:14:56;0:02:13;"38 deg 53' 37.32"" N";"77 deg 2' 9.24"" W";38.8937;-77.0359;133;2021;1;6;18;FALSE;https://video.parler.com/0P/ew/0PewiHC6MJ7W.mp4;NA;
meta-0pHHD2IPnGI5.json;0pHHD2IPnGI5;2021:01:06 16:18:12;0:00:36;"38 deg 53' 31.92"" N";"77 deg 2' 11.40"" W";38.8922;-77.0365;36;2021;1;6;16;TRUE;https://video.parler.com/0p/HH/0pHHD2IPnGI5.mp4;“I hope Trump…” unclear what else is said, standing around in front of a gate with cops behind it;
meta-0pHzY3h13IO9.json;0pHzY3h13IO9;2021:01:06 18:57:37;0:01:20;"38 deg 53' 27.60"" N";"77 deg 0' 45.36"" W";38.891;-77.0126;80;2021;1;6;18;FALSE;https://video.parler.com/0p/Hz/0pHzY3h13IO9.mp4;NA;
meta-0Pk8BEfptuZG.json;0Pk8BEfptuZG;2021:01:06 17:29:06;0:00:48;"38 deg 53' 28.32"" N";"77 deg 2' 2.76"" W";38.8912;-77.0341;48;2021;1;6;17;FALSE;https://video.parler.com/0P/k8/0Pk8BEfptuZG.mp4;NA;
meta-0RkqluQmLWCt.json;0RkqluQmLWCt;2021:01:06 19:04:48;17.61 s;"38 deg 53' 26.52"" N";"77 deg 0' 29.88"" W";38.8907;-77.0083;17.61;2021;1;6;19;FALSE;https://video.parler.com/0R/kq/0RkqluQmLWCt.mp4;NA;
meta-0RXNjbNjJq1A.json;0RXNjbNjJq1A;2021:01:06 14:47:40;5.43 s;"38 deg 53' 32.28"" N";"77 deg 2' 1.32"" W";38.8923;-77.0337;5.43;2021;1;6;14;FALSE;https://video.parler.com/0R/XN/0RXNjbNjJq1A.mp4;NA;
meta-0VjRwooevgzN.json;0VjRwooevgzN;2021:01:06 20:53:38;0:01:19;"38 deg 53' 24.36"" N";"77 deg 0' 37.80"" W";38.8901;-77.0105;79;2021;1;6;20;FALSE;https://video.parler.com/0V/jR/0VjRwooevgzN.mp4;NA;
meta-11yUZY1GBsbG.json;11yUZY1GBsbG;2021:01:06 16:59:07;0:00:48;"38 deg 53' 28.32"" N";"77 deg 2' 11.04"" W";38.8912;-77.0364;48;2021;1;6;16;FALSE;https://video.parler.com/11/yU/11yUZY1GBsbG.mp4;NA;
meta-14bBcpxpQBmB.json;14bBcpxpQBmB;2021:01:06 21:21:23;0:00:36;"38 deg 53' 23.64"" N";"77 deg 0' 38.16"" W";38.8899;-77.0106;36;2021;1;6;21;FALSE;https://video.parler.com/14/bB/14bBcpxpQBmB.mp4;NA;
meta-17mewAmmdqm8.json;17mewAmmdqm8;2021:01:06 18:45:57;14.42 s;"38 deg 53' 51.72"" N";"77 deg 2' 0.24"" W";38.8977;-77.0334;14.42;2021;1;6;18;TRUE;https://video.parler.com/17/me/17mewAmmdqm8.mp4;Florida firefighters and police for Trump waves to a cop as the crowd chants USA USA USA marching down a street;
meta-1B7KFzHPr5ST.json;1B7KFzHPr5ST;2021:01:06 19:35:36;0:00:45;"38 deg 53' 24.72"" N";"77 deg 0' 27.36"" W";38.8902;-77.0076;45;2021;1;6;19;FALSE;https://video.parler.com/1B/7K/1B7KFzHPr5ST.mp4;NA;
meta-1hITmFMmXf5t.json;1hITmFMmXf5t;2021:01:06 15:28:05;17.13 s;"38 deg 53' 30.84"" N";"77 deg 1' 59.88"" W";38.8919;-77.0333;17.13;2021;1;6;15;TRUE;https://video.parler.com/1h/IT/1hITmFMmXf5t.mp4;Falun Gong (?) lady ranting about the Chinese Communist Party holding a sign that says “CCP’s black hand is behind the fraud”;
meta-1Imn9XMEtSnj.json;1Imn9XMEtSnj;2021:01:06 23:15:26;0:01:48;"38 deg 53' 23.28"" N";"77 deg 0' 37.08"" W";38.8898;-77.0103;108;2021;1;6;23;FALSE;https://video.parler.com/1I/mn/1Imn9XMEtSnj.mp4;NA;
meta-1LsLQccp9kli.json;1LsLQccp9kli;2021:01:06 18:36:03;11.28 s;"38 deg 53' 31.92"" N";"77 deg 1' 48.36"" W";38.8922;-77.0301;11.28;2021;1;6;18;FALSE;https://video.parler.com/1L/sL/1LsLQccp9kli.mp4;NA;
meta-1PkvSH3DHPQm.json;1PkvSH3DHPQm;2021:01:06 17:23:04;18.76 s;"38 deg 53' 30.84"" N";"77 deg 2' 2.04"" W";38.8919;-77.0339;18.76;2021;1;6;17;FALSE;https://video.parler.com/1P/kv/1PkvSH3DHPQm.mp4;NA;
meta-1Ta9ZdFfiNrZ.json;1Ta9ZdFfiNrZ;2021:01:06 22:04:21;0:02:36;"38 deg 53' 23.64"" N";"77 deg 0' 38.16"" W";38.8899;-77.0106;156;2021;1;6;22;TRUE;https://video.parler.com/1T/a9/1Ta9ZdFfiNrZ.mp4;“I guess Trump just tweeted that we’re supposed to leave”, flashbangs, view of the front steps, yelling at law enforcement calling them “oath breakers”, Jake Angeli walking around outside Capitol, “Oh look there’s the Braveheart guy with his shirt off”, “Hold the line!”;
meta-1TszpHzh2B7A.json;1TszpHzh2B7A;2021:01:06 18:25:38;27.26 s;"38 deg 53' 24.36"" N";"77 deg 0' 37.08"" W";38.8901;-77.0103;27.26;2021;1;6;18;FALSE;https://video.parler.com/1T/sz/1TszpHzh2B7A.mp4;NA;
meta-1Zvr7Xtfv0Yt.json;1Zvr7Xtfv0Yt;2021:01:06 22:05:04;6.41 s;"38 deg 53' 23.28"" N";"77 deg 0' 37.08"" W";38.8898;-77.0103;6.41;2021;1;6;22;TRUE;https://video.parler.com/1Z/vr/1Zvr7Xtfv0Yt.mp4;Short clip on front steps, flashbang out of frame;
meta-24fJYQldjZd2.json;24fJYQldjZd2;2021:01:06 19:31:20;11.83 s;"38 deg 53' 21.84"" N";"77 deg 0' 42.48"" W";38.8894;-77.0118;11.83;2021;1;6;19;FALSE;https://video.parler.com/24/fJ/24fJYQldjZd2.mp4;NA;
meta-29cZegQUocJb.json;29cZegQUocJb;2021:01:06 20:53:03;14.65 s;"38 deg 53' 24.36"" N";"77 deg 0' 29.52"" W";38.8901;-77.0082;14.65;2021;1;6;20;FALSE;https://video.parler.com/29/cZ/29cZegQUocJb.mp4;NA;
meta-2bA317by5x7J.json;2bA317by5x7J;2021:01:06 00:41:50;0:01:16;"38 deg 53' 45.60"" N";"77 deg 1' 51.60"" W";38.896;-77.031;76;2021;1;6;0;FALSE;https://video.parler.com/2b/A3/2bA317by5x7J.mp4;NA;
meta-2bujYLrW7vAX.json;2bujYLrW7vAX;2021:01:06 18:54:20;14.29 s;"38 deg 53' 25.80"" N";"77 deg 0' 37.80"" W";38.8905;-77.0105;14.29;2021;1;6;18;FALSE;https://video.parler.com/2b/uj/2bujYLrW7vAX.mp4;NA;
meta-2DzUC8Jvgx4g.json;2DzUC8Jvgx4g;2021:01:06 20:22:17;8.94 s;"38 deg 53' 24.72"" N";"77 deg 0' 34.20"" W";38.8902;-77.0095;8.94;2021;1;6;20;FALSE;https://video.parler.com/2D/zU/2DzUC8Jvgx4g.mp4;NA;
meta-2fqpw5l9SeIl.json;2fqpw5l9SeIl;2021:01:06 12:51:45;24.99 s;"38 deg 53' 31.56"" N";"77 deg 2' 12.48"" W";38.8921;-77.0368;24.99;2021;1;6;12;TRUE;https://video.parler.com/2f/qp/2fqpw5l9SeIl.mp4;lots of faces, standing around by the porta-potties;
meta-2hmWsS7hbKrk.json;2hmWsS7hbKrk;2021:01:06 20:42:56;0:00:45;"38 deg 53' 31.20"" N";"77 deg 0' 58.32"" W";38.892;-77.0162;45;2021;1;6;20;TRUE;https://video.parler.com/2h/mW/2hmWsS7hbKrk.mp4;“We didn’t come out here for trouble”, SELFIE, guy going home before the curfew;
meta-2lza0tzb6ICe.json;2lza0tzb6ICe;2021:01:06 14:23:15;9.75 s;"38 deg 53' 26.16"" N";"77 deg 2' 9.96"" W";38.8906;-77.0361;9.75;2021;1;6;14;FALSE;https://video.parler.com/2l/za/2lza0tzb6ICe.mp4;NA;
meta-2MGQVZjSLNJv.json;2MGQVZjSLNJv;2021:01:06 21:30:10;13.31 s;"38 deg 53' 28.68"" N";"77 deg 0' 35.28"" W";38.8913;-77.0098;13.31;2021;1;6;21;FALSE;https://video.parler.com/2M/GQ/2MGQVZjSLNJv.mp4;NA;
meta-2PBoIh9W74cM.json;2PBoIh9W74cM;2021:01:06 19:59:41;11.40 s;"38 deg 53' 24.00"" N";"77 deg 0' 34.92"" W";38.89;-77.0097;11.4;2021;1;6;19;FALSE;https://video.parler.com/2P/Bo/2PBoIh9W74cM.mp4;NA;
meta-2PNO2eGV8Hwp.json;2PNO2eGV8Hwp;2021:01:06 12:55:26;0:00:55;"38 deg 53' 47.76"" N";"77 deg 2' 0.60"" W";38.8966;-77.0335;55;2021;1;6;12;FALSE;https://video.parler.com/2P/NO/2PNO2eGV8Hwp.mp4;NA;
meta-2pXy1CcaE27O.json;2pXy1CcaE27O;2021:01:06 18:40:03;0:00:58;"38 deg 53' 21.48"" N";"77 deg 1' 19.56"" W";38.8893;-77.0221;58;2021;1;6;18;TRUE;https://video.parler.com/2p/Xy/2pXy1CcaE27O.mp4;South Korean flag, man with bullhorn ranting about the people of Japan and South Korea standing with Trump against worldwide Marxists and communists;
meta-2SYR2Wjra3ic.json;2SYR2Wjra3ic;2021:01:06 18:21:48;0:00:32;"38 deg 53' 24.00"" N";"77 deg 0' 41.76"" W";38.89;-77.0116;32;2021;1;6;18;FALSE;https://video.parler.com/2S/YR/2SYR2Wjra3ic.mp4;NA;
meta-2tVrTWzXKhhJ.json;2tVrTWzXKhhJ;2021:01:06 18:46:11;15.85 s;"38 deg 53' 51.00"" N";"77 deg 2' 0.24"" W";38.8975;-77.0334;15.85;2021;1;6;18;FALSE;https://video.parler.com/2t/Vr/2tVrTWzXKhhJ.mp4;NA;
meta-2U6tbzcZD7NQ.json;2U6tbzcZD7NQ;2021:01:06 15:20:05;22.25 s;"38 deg 53' 28.68"" N";"77 deg 2' 14.64"" W";38.8913;-77.0374;22.25;2021;1;6;15;FALSE;https://video.parler.com/2U/6t/2U6tbzcZD7NQ.mp4;NA;
meta-2XUH3sL1gOJ6.json;2XUH3sL1gOJ6;2021:01:06 19:06:26;16.00 s;"38 deg 53' 24.00"" N";"77 deg 0' 28.44"" W";38.89;-77.0079;16;2021;1;6;19;FALSE;https://video.parler.com/2X/UH/2XUH3sL1gOJ6.mp4;NA;
meta-2XwJn0Iqphrc.json;2XwJn0Iqphrc;2021:01:06 20:13:02;20.97 s;"38 deg 53' 27.60"" N";"77 deg 0' 33.48"" W";38.891;-77.0093;20.97;2021;1;6;20;TRUE;https://video.parler.com/2X/wJ/2XwJn0Iqphrc.mp4;person filming appears to have just climbed up onto the balcony using ropes that are hanging down before walking away from the climbers;
meta-2ydAnxMmbVs2.json;2ydAnxMmbVs2;2021:01:06 19:41:47;9.36 s;"38 deg 53' 21.84"" N";"77 deg 0' 41.76"" W";38.8894;-77.0116;9.36;2021;1;6;19;TRUE;https://video.parler.com/2y/dA/2ydAnxMmbVs2.mp4;short clip on the inauguration platform;
meta-2Yk3nUusMZ5M.json;2Yk3nUusMZ5M;2021:01:06 22:43:12;22.00 s;"38 deg 53' 29.76"" N";"77 deg 2' 0.24"" W";38.8916;-77.0334;22;2021;1;6;22;FALSE;https://video.parler.com/2Y/k3/2Yk3nUusMZ5M.mp4;NA;
meta-33nIRE4z014q.json;33nIRE4z014q;2021:01:06 14:46:48;29.54 s;"38 deg 53' 28.68"" N";"77 deg 2' 11.04"" W";38.8913;-77.0364;29.54;2021;1;6;14;FALSE;https://video.parler.com/33/nI/33nIRE4z014q.mp4;NA;
meta-35iIAVuIAijR.json;35iIAVuIAijR;2021:01:06 20:35:40;6.47 s;"38 deg 53' 23.64"" N";"77 deg 0' 37.44"" W";38.8899;-77.0104;6.47;2021;1;6;20;FALSE;https://video.parler.com/35/iI/35iIAVuIAijR.mp4;NA;
meta-36dzqKvu5ebk.json;36dzqKvu5ebk;2021:01:06 14:28:08;28.27 s;"38 deg 53' 30.84"" N";"77 deg 2' 11.04"" W";38.8919;-77.0364;28.27;2021;1;6;14;FALSE;https://video.parler.com/36/dz/36dzqKvu5ebk.mp4;NA;
meta-3cAKUWJfxeJH.json;3cAKUWJfxeJH;2021:01:06 12:55:26;0:00:55;"38 deg 53' 47.76"" N";"77 deg 2' 0.60"" W";38.8966;-77.0335;55;2021;1;6;12;TRUE;https://video.parler.com/3c/AK/3cAKUWJfxeJH.mp4;person filming from W Washington DC hotel looking south watching crowds walking towards the monument before the riot, “God bless America”;
meta-3GuxpBJHLuKf.json;3GuxpBJHLuKf;2021:01:06 19:13:29;0:01:53;"38 deg 53' 24.72"" N";"77 deg 0' 43.20"" W";38.8902;-77.012;113;2021;1;6;19;FALSE;https://video.parler.com/3G/ux/3GuxpBJHLuKf.mp4;NA;
meta-3PkLpHaNWWeH.json;3PkLpHaNWWeH;2021:01:06 21:51:06;0:00:45;"38 deg 53' 23.64"" N";"77 deg 0' 37.44"" W";38.8899;-77.0104;45;2021;1;6;21;TRUE;https://video.parler.com/3P/kL/3PkLpHaNWWeH.mp4;guy standing on balcony railing while police ask him to get down and then gently remove him;
meta-3ViaXA7t2cYc.json;3ViaXA7t2cYc;2021:01:06 20:48:11;0:01:08;"38 deg 53' 22.56"" N";"77 deg 0' 36.36"" W";38.8896;-77.0101;68;2021;1;6;20;FALSE;https://video.parler.com/3V/ia/3ViaXA7t2cYc.mp4;NA;
meta-3xX9V5SrmugB.json;3xX9V5SrmugB;2021:01:06 18:55:26;5.60 s;"38 deg 53' 24.72"" N";"77 deg 0' 37.44"" W";38.8902;-77.0104;5.6;2021;1;6;18;FALSE;https://video.parler.com/3x/X9/3xX9V5SrmugB.mp4;NA;
meta-3Y0yDk1J2QZG.json;3Y0yDk1J2QZG;2021:01:06 16:59:32;27.19 s;"38 deg 53' 31.56"" N";"77 deg 2' 9.96"" W";38.8921;-77.0361;27.19;2021;1;6;16;FALSE;https://video.parler.com/3Y/0y/3Y0yDk1J2QZG.mp4;NA;
meta-3ziKghBbE6P6.json;3ziKghBbE6P6;2021:01:06 15:37:19;8.54 s;"38 deg 53' 28.32"" N";"77 deg 2' 14.28"" W";38.8912;-77.0373;8.54;2021;1;6;15;FALSE;https://video.parler.com/3z/iK/3ziKghBbE6P6.mp4;NA;
meta-3ZXOHhUdKlYd.json;3ZXOHhUdKlYd;2021:01:06 19:51:30;0:00:50;"38 deg 53' 23.64"" N";"77 deg 0' 36.00"" W";38.8899;-77.01;50;2021;1;6;19;TRUE;https://video.parler.com/3Z/XO/3ZXOHhUdKlYd.mp4;Oathkeepers (?) coming up the steps in gas masks, guy with clown nose, several faces;
meta-401g3sjvH1UI.json;401g3sjvH1UI;2021:01:06 15:19:43;18.51 s;"38 deg 53' 31.92"" N";"77 deg 2' 10.32"" W";38.8922;-77.0362;18.51;2021;1;6;15;FALSE;https://video.parler.com/40/1g/401g3sjvH1UI.mp4;NA;
meta-423yzZ0D9J0P.json;423yzZ0D9J0P;2021:01:06 16:22:16;0:01:48;"38 deg 53' 29.40"" N";"77 deg 2' 10.32"" W";38.8915;-77.0362;108;2021;1;6;16;FALSE;https://video.parler.com/42/3y/423yzZ0D9J0P.mp4;NA;
meta-49N6wcN2AIni.json;49N6wcN2AIni;2021:01:06 18:33:12;25.96 s;"38 deg 53' 28.32"" N";"77 deg 0' 47.52"" W";38.8912;-77.0132;25.96;2021;1;6;18;TRUE;https://video.parler.com/49/N6/49N6wcN2AIni.mp4;“We’ve gotta kick down the doors…” inaudible, more Falun Gong marchers;
meta-49UdNtftDTR8.json;49UdNtftDTR8;2021:01:06 16:39:02;17.86 s;"38 deg 53' 29.40"" N";"77 deg 2' 8.88"" W";38.8915;-77.0358;17.86;2021;1;6;16;FALSE;https://video.parler.com/49/Ud/49UdNtftDTR8.mp4;NA;
meta-4AquVMy2oe6C.json;4AquVMy2oe6C;2021:01:06 18:52:20;18.71 s;"38 deg 53' 24.36"" N";"77 deg 0' 37.08"" W";38.8901;-77.0103;18.71;2021;1;6;18;TRUE;https://video.parler.com/4A/qu/4AquVMy2oe6C.mp4;yelling “FUCK YOU” at cops under scaffolding while cop shoots Bbs/paintballs into the crowd;
meta-4BhzQKA2VI0d.json;4BhzQKA2VI0d;2021:01:06 19:26:09;8.10 s;"38 deg 53' 23.64"" N";"77 deg 0' 37.80"" W";38.8899;-77.0105;8.1;2021;1;6;19;FALSE;https://video.parler.com/4B/hz/4BhzQKA2VI0d.mp4;NA;
meta-4BN8CUCRxXuI.json;4BN8CUCRxXuI;2021:01:06 19:52:10;15.38 s;"38 deg 53' 24.72"" N";"77 deg 0' 37.08"" W";38.8902;-77.0103;15.38;2021;1;6;19;TRUE;https://video.parler.com/4B/N8/4BN8CUCRxXuI.mp4;SELFIE, “This is our stand”;
meta-4bspUiCwULxC.json;4bspUiCwULxC;2021:01:06 16:04:10;0:00:44;"38 deg 53' 31.20"" N";"77 deg 2' 5.64"" W";38.892;-77.0349;44;2021;1;6;16;FALSE;https://video.parler.com/4b/sp/4bspUiCwULxC.mp4;NA;
meta-4CgvVPwmomjo.json;4CgvVPwmomjo;2021:01:06 22:28:46;19.11 s;"38 deg 53' 23.64"" N";"77 deg 0' 37.08"" W";38.8899;-77.0103;19.11;2021;1;6;22;FALSE;https://video.parler.com/4C/gv/4CgvVPwmomjo.mp4;NA;
meta-4ENe4AvLzDXg.json;4ENe4AvLzDXg;2021:01:06 18:50:43;0:00:42;"38 deg 53' 24.36"" N";"77 deg 0' 37.08"" W";38.8901;-77.0103;42;2021;1;6;18;FALSE;https://video.parler.com/4E/Ne/4ENe4AvLzDXg.mp4;NA;
meta-4GAV26EQ2cD6.json;4GAV26EQ2cD6;2021:01:06 22:07:42;19.95 s;"38 deg 53' 24.72"" N";"77 deg 0' 38.16"" W";38.8902;-77.0106;19.95;2021;1;6;22;FALSE;https://video.parler.com/4G/AV/4GAV26EQ2cD6.mp4;NA;
meta-4lidTEsWzSLx.json;4lidTEsWzSLx;2021:01:06 19:59:41;11.40 s;"38 deg 53' 24.00"" N";"77 deg 0' 34.92"" W";38.89;-77.0097;11.4;2021;1;6;19;FALSE;https://video.parler.com/4l/id/4lidTEsWzSLx.mp4;NA;
meta-4LUHpTKftGHg.json;4LUHpTKftGHg;2021:01:06 16:01:31;0:00:46;"38 deg 53' 29.04"" N";"77 deg 2' 10.68"" W";38.8914;-77.0363;46;2021;1;6;16;FALSE;https://video.parler.com/4L/UH/4LUHpTKftGHg.mp4;NA;
meta-4nZvifrR6Gb5.json;4nZvifrR6Gb5;2021:01:06 19:43:39;0:00:58;"38 deg 53' 25.80"" N";"77 deg 0' 34.20"" W";38.8905;-77.0095;58;2021;1;6;19;FALSE;https://video.parler.com/4n/Zv/4nZvifrR6Gb5.mp4;NA;
meta-4sOiN4xK6zIM.json;4sOiN4xK6zIM;2021:01:06 21:49:22;13.21 s;"38 deg 53' 24.00"" N";"77 deg 0' 37.44"" W";38.89;-77.0104;13.21;2021;1;6;21;FALSE;https://video.parler.com/4s/Oi/4sOiN4xK6zIM.mp4;NA;
meta-4TEpyOHkOo1Y.json;4TEpyOHkOo1Y;2021:01:06 16:58:53;0:00:42;"38 deg 53' 28.68"" N";"77 deg 2' 9.60"" W";38.8913;-77.036;42;2021;1;6;16;FALSE;https://video.parler.com/4T/Ep/4TEpyOHkOo1Y.mp4;NA;
meta-4UIpSX6NxSsY.json;4UIpSX6NxSsY;2021:01:06 17:07:51;5.74 s;"38 deg 53' 31.92"" N";"77 deg 2' 5.64"" W";38.8922;-77.0349;5.74;2021;1;6;17;FALSE;https://video.parler.com/4U/Ip/4UIpSX6NxSsY.mp4;NA;
meta-4wIDySD7tKxo.json;4wIDySD7tKxo;2021:01:06 19:30:48;0:00:41;"38 deg 53' 23.64"" N";"77 deg 0' 32.04"" W";38.8899;-77.0089;41;2021;1;6;19;TRUE;https://video.parler.com/4w/ID/4wIDySD7tKxo.mp4;Inside the Capitol, woman’s face clearly visible and partner tells her to put mask back on, GI Joe character at the end;
meta-4z3SiPE3gdYo.json;4z3SiPE3gdYo;2021:01:06 19:11:44;0:01:04;"38 deg 53' 24.36"" N";"77 deg 0' 37.08"" W";38.8901;-77.0103;64;2021;1;6;19;FALSE;https://video.parler.com/4z/3S/4z3SiPE3gdYo.mp4;NA;
meta-50d3X1juOHK8.json;50d3X1juOHK8;2021:01:06 20:23:05;12.21 s;"38 deg 53' 30.84"" N";"77 deg 0' 48.96"" W";38.8919;-77.0136;12.21;2021;1;6;20;TRUE;https://video.parler.com/50/d3/50d3X1juOHK8.mp4;Falun Gong cars, “Shit what is it?”;
meta-50XYMR09ys3v.json;50XYMR09ys3v;2021:01:06 21:00:35;26.13 s;"38 deg 53' 24.36"" N";"77 deg 0' 35.64"" W";38.8901;-77.0099;26.13;2021;1;6;21;FALSE;https://video.parler.com/50/XY/50XYMR09ys3v.mp4;NA;
meta-52LnuwCTZdKB.json;52LnuwCTZdKB;2021:01:06 17:06:34;0:00:59;"38 deg 53' 29.76"" N";"77 deg 2' 5.28"" W";38.8916;-77.0348;59;2021;1;6;17;FALSE;https://video.parler.com/52/Ln/52LnuwCTZdKB.mp4;NA;
meta-52OuFNlsDdFm.json;52OuFNlsDdFm;2021:01:06 02:38:17;23.92 s;"38 deg 53' 15.72"" N";"77 deg 0' 46.44"" W";38.8877;-77.0129;23.92;2021;1;6;2;FALSE;https://video.parler.com/52/Ou/52OuFNlsDdFm.mp4;NA;
meta-52rqoXOfOPy5.json;52rqoXOfOPy5;2021:01:06 17:08:20;0:00:50;"38 deg 53' 31.56"" N";"77 deg 2' 10.68"" W";38.8921;-77.0363;50;2021;1;6;17;FALSE;https://video.parler.com/52/rq/52rqoXOfOPy5.mp4;NA;
meta-535LGMMm0KtE.json;535LGMMm0KtE;2021:01:06 19:35:28;0:00:54;"38 deg 53' 28.32"" N";"77 deg 0' 23.04"" W";38.8912;-77.0064;54;2021;1;6;19;TRUE;https://video.parler.com/53/5L/535LGMMm0KtE.mp4;singing the national anthem on the front steps, doors not yet breached, chanting USA USA ;
meta-55IZysHw38wO.json;55IZysHw38wO;2021:01:06 20:02:11;22.20 s;"38 deg 53' 23.64"" N";"77 deg 0' 36.36"" W";38.8899;-77.0101;22.2;2021;1;6;20;TRUE;https://video.parler.com/55/IZ/55IZysHw38wO.mp4;a few faces, on the front steps, “this is history”;
meta-58lWitKHBAbq.json;58lWitKHBAbq;2021:01:06 20:19:25;18.00 s;"38 deg 53' 23.28"" N";"77 deg 0' 37.80"" W";38.8898;-77.0105;18;2021;1;6;20;FALSE;https://video.parler.com/58/lW/58lWitKHBAbq.mp4;NA;
meta-5an2kTUFQs2t.json;5an2kTUFQs2t;2021:01:06 21:04:06;27.40 s;"38 deg 53' 23.64"" N";"77 deg 0' 31.68"" W";38.8899;-77.0088;27.4;2021;1;6;21;FALSE;https://video.parler.com/5a/n2/5an2kTUFQs2t.mp4;NA;
meta-5E16pZQTISLc.json;5E16pZQTISLc;2021:01:06 20:55:25;10.68 s;"38 deg 53' 22.92"" N";"77 deg 0' 37.80"" W";38.8897;-77.0105;10.68;2021;1;6;20;FALSE;https://video.parler.com/5E/16/5E16pZQTISLc.mp4;NA;
